"","Comparison","SIMPER","OTU"
"501","fluid_inert.control",1.13184037570102e-05,"Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae"
"502","fluid_inert.control",1.13184037570102e-05,"Margulisbacteria.uncultured organism.uncultured organism.uncultured organism"
"503","fluid_inert.control",1.11543689209626e-05,"Hadesarchaeaeota.uncultured archaeon.uncultured archaeon.uncultured archaeon"
"504","fluid_inert.control",1.11543689199634e-05,"Chloroflexi.Dehalococcoidia.GIF3.uncultured bacterium"
"505","fluid_inert.control",1.11543689200744e-05,"Chloroflexi.Dehalococcoidia.MSBL5.uncultured organism"
"506","fluid_inert.control",1.11543689199634e-05,"Chloroflexi.Dehalococcoidia.SAR202 clade.uncultured eubacterium H1.2.f"
"507","fluid_inert.control",1.11543689209626e-05,"Chloroflexi.JG30-KF-CM66.Other.Other"
"508","fluid_inert.control",1.11543689200744e-05,"Chloroflexi.TK10.uncultured bacterium.uncultured bacterium"
"509","fluid_inert.control",1.11543689199634e-05,"Dependentiae.Babeliae.Babeliales.Babeliaceae"
"510","fluid_inert.control",1.11543689199634e-05,"Desantisbacteria.Other.Other.Other"
"511","fluid_inert.control",1.11543689210736e-05,"Nitrospirae.BMS9AB35.Other.Other"
"512","fluid_inert.control",1.11543689199634e-05,"Patescibacteria.ABY1.Candidatus Magasanikbacteria.Candidatus Magasanikbacteria bacterium GW2011_GWC2_45_8"
"513","fluid_inert.control",1.11543689199634e-05,"Patescibacteria.Microgenomatia.Candidatus Daviesbacteria.Other"
"514","fluid_inert.control",1.11543689200744e-05,"Patescibacteria.Microgenomatia.Candidatus Roizmanbacteria.Other"
"515","fluid_inert.control",1.11543689209626e-05,"Planctomycetes.Phycisphaerae.MSBL9.GWC2-45-44"
"516","fluid_inert.control",1.11543689199634e-05,"Planctomycetes.Phycisphaerae.S-70.Other"
"517","fluid_inert.control",1.11543689200744e-05,"Planctomycetes.Planctomycetacia.uncultured.Other"
"518","fluid_inert.control",1.11543689199634e-05,"Poribacteria.Other.Other.Other"
"519","fluid_inert.control",1.11543689209626e-05,"Alphaproteobacteria.Rhodospirillales.uncultured"
"520","fluid_inert.control",1.11543689200744e-05,"Deltaproteobacteria.Deltaproteobacteria Incertae Sedis.Syntrophorhabdaceae"
"521","fluid_inert.control",1.11543689199634e-05,"Gammaproteobacteria.Alteromonadales.Shewanellaceae"
"522","fluid_inert.control",1.11543689199634e-05,"Betaproteobacteria.Betaproteobacteriales.Neisseriaceae"
"523","fluid_inert.control",1.11543689210736e-05,"Gammaproteobacteria.Oceanospirillales.SS1-B-06-26"
"524","fluid_inert.control",1.11543689199634e-05,"Gammaproteobacteria.Vibrionales.Vibrionaceae"
"525","fluid_inert.control",1.11543689199634e-05,"Schekmanbacteria.uncultured bacterium.uncultured bacterium.uncultured bacterium"
"526","fluid_inert.control",1.11543689200744e-05,"Verrucomicrobia.Verrucomicrobiae.uncultured.Other"
"527","fluid_inert.control",1.11543689209626e-05,"Euryarchaeota.Thermoplasmata.uncultured.uncultured archaeon"
"528","fluid_inert.control",1.11543689199634e-05,"Actinobacteria.Actinobacteria.Corynebacteriales.Mycobacteriaceae"
"529","fluid_inert.control",1.11543689200744e-05,"Desantisbacteria.Candidatus Desantisbacteria bacterium CG1_02_49_89.Candidatus Desantisbacteria bacterium CG1_02_49_89.Candidatus Desantisbacteria bacterium CG1_02_49_89"
"530","fluid_inert.control",1.11543689199634e-05,"Fusobacteria.Fusobacteriia.Fusobacteriales.Fusobacteriaceae"
"531","fluid_inert.control",1.11543689209626e-05,"Patescibacteria.Microgenomatia.Candidatus Beckwithbacteria.Other"
"532","fluid_inert.control",1.11543689200744e-05,"Planctomycetes.Pla4 lineage.uncultured soil bacterium PBS-114.uncultured soil bacterium PBS-114"
"533","fluid_inert.control",1.00061250609684e-05,"Patescibacteria.Parcubacteria.GWA2-38-13b.uncultured Parcubacteria group bacterium"
"534","fluid_inert.control",9.67805538598654e-06,"Elusimicrobia.Rs-M47.Other.Other"
"535","fluid_inert.control",9.67805538698574e-06,"Epsilonbacteraeota.Campylobacteria.Campylobacterales.Campylobacteraceae"
"536","fluid_inert.control",9.02191603902036e-06,"Actinobacteria.Acidimicrobiia.Microtrichales.uncultured"
"537","fluid_inert.control",8.69384636403847e-06,"Actinobacteria.Actinobacteria.Streptomycetales.Streptomycetaceae"
"538","fluid_inert.control",8.69384636392745e-06,"Actinobacteria.Thermoleophilia.Solirubrobacterales.Solirubrobacteraceae"
"539","fluid_inert.control",8.69384636503767e-06,"Deltaproteobacteria.NB1-j.Other"
"540","fluid_inert.control",8.69384636403847e-06,"WS1.uncultured bacterium.uncultured bacterium.uncultured bacterium"
"541","fluid_inert.control",8.36577668994476e-06,"Diapherotrites.Iainarchaeia.uncultured archaeon.uncultured archaeon"
"542","fluid_inert.control",8.36577669005578e-06,"Thaumarchaeota.Marine Benthic Group A.Other.Other"
"543","fluid_inert.control",8.36577668994476e-06,"Chloroflexi.Dehalococcoidia.S085.Other"
"544","fluid_inert.control",8.36577669105498e-06,"Elusimicrobia.Endomicrobia.Endomicrobiales.Endomicrobiaceae"
"545","fluid_inert.control",8.36577668994476e-06,"Firmicutes.Clostridia.Clostridiales.Clostridiaceae 1"
"546","fluid_inert.control",8.36577669005578e-06,"GAL15.Other.Other.Other"
"547","fluid_inert.control",8.36577668994476e-06,"Omnitrophicaeota.uncultured Omnitrophica bacterium.uncultured Omnitrophica bacterium.uncultured Omnitrophica bacterium"
"548","fluid_inert.control",8.36577669005578e-06,"Patescibacteria.Berkelbacteria.candidate division WS2 bacterium ADurb.Bin280.candidate division WS2 bacterium ADurb.Bin280"
"549","fluid_inert.control",8.36577669094396e-06,"Patescibacteria.Microgenomatia.Candidatus Woesebacteria.Candidatus Woesebacteria bacterium RBG_13_46_13"
"550","fluid_inert.control",8.36577669005578e-06,"Patescibacteria.Parcubacteria.Candidatus Azambacteria.uncultured bacterium"
"551","fluid_inert.control",8.36577668994476e-06,"Patescibacteria.Parcubacteria.Candidatus Lloydbacteria.Other"
"552","fluid_inert.control",8.36577669005578e-06,"Gammaproteobacteria.Ectothiorhodospirales.Ectothiorhodospiraceae"
"553","fluid_inert.control",8.36577668994476e-06,"Gammaproteobacteria.Pasteurellales.Pasteurellaceae"
"554","fluid_inert.control",8.36577669005578e-06,"Actinobacteria.Acidimicrobiia.Other.Other"
"555","fluid_inert.control",8.36577669094396e-06,"Chloroflexi.Dehalococcoidia.661239.Other"
"556","fluid_inert.control",8.36577669005578e-06,"Chloroflexi.OLB14.Other.Other"
"557","fluid_inert.control",8.36577668994476e-06,"Cyanobacteria.Melainabacteria.Caenarcaniphilales.uncultured cyanobacterium"
"558","fluid_inert.control",8.36577669005578e-06,"Elusimicrobia.Lineage IIc.uncultured bacterium.uncultured bacterium"
"559","fluid_inert.control",8.36577668994476e-06,"Patescibacteria.Microgenomatia.Candidatus Chisholmbacteria.uncultured bacterium"
"560","fluid_inert.control",8.36577669105498e-06,"Alphaproteobacteria.Elsterales.uncultured"
"561","fluid_inert.control",8.36577668994476e-06,"Alphaproteobacteria.Rickettsiales.SM2D12"
"562","fluid_inert.control",8.36577669005578e-06,"Alphaproteobacteria.Rickettsiales.Other"
"563","fluid_inert.control",8.36577668994476e-06,"Deltaproteobacteria.Myxococcales.Nannocystaceae"
"564","fluid_inert.control",8.36577669005578e-06,"Gammaproteobacteria.F9P41300-M23.uncultured bacterium"
"565","fluid_inert.control",7.54560250493252e-06,"Actinobacteria.Acidimicrobiia.Microtrichales.Microtrichaceae"
"566","fluid_inert.control",7.54560250504355e-06,"Patescibacteria.ABY1.Candidatus Uhrbacteria.Candidatus Uhrbacteria bacterium RIFOXYC12_FULL_57_11"
"567","fluid_inert.control",6.23332380900177e-06,"Actinobacteria.Actinobacteria.Frankiales.uncultured"
"568","fluid_inert.control",6.23332380800257e-06,"Actinobacteria.Actinobacteria.Pseudonocardiales.Pseudonocardiaceae"
"569","fluid_inert.control",6.23332380800257e-06,"Bacteroidetes.Bacteroidia.Bacteroidales.Tannerellaceae"
"570","fluid_inert.control",6.23332380900177e-06,"Firmicutes.Clostridia.Clostridiales.Family XII"
"571","fluid_inert.control",6.23332380800257e-06,"Deltaproteobacteria.Myxococcales.Eel-36e1D6"
"572","fluid_inert.control",6.23332380800257e-06,"Gammaproteobacteria.Steroidobacterales.Steroidobacteraceae"
"573","fluid_inert.control",6.23332380900177e-06,"Tenericutes.Mollicutes.Mollicutes RF39.uncultured bacterium"
"574","fluid_inert.control",6.23332380800257e-06,"Verrucomicrobia.Verrucomicrobiae.LD1-PB3.Other"
"575","fluid_inert.control",5.57718445992617e-06,"Nanoarchaeaeota.Nanohaloarchaeia.Deep Sea Euryarchaeotic Group(DSEG).uncultured archaeon"
"576","fluid_inert.control",5.57718446003719e-06,"Actinobacteria.Actinobacteria.Corynebacteriales.Dietziaceae"
"577","fluid_inert.control",5.57718446103639e-06,"Actinobacteria.Actinobacteria.Propionibacteriales.Propionibacteriaceae"
"578","fluid_inert.control",5.57718445992617e-06,"Actinobacteria.Thermoleophilia.Gaiellales.Other"
"579","fluid_inert.control",5.57718446003719e-06,"Atribacteria.JS1.Other.Other"
"580","fluid_inert.control",5.57718446003719e-06,"Bacteroidetes.Bacteroidia.Chitinophagales.37-13"
"581","fluid_inert.control",5.57718445992617e-06,"Bacteroidetes.Bacteroidia.Cytophagales.Other"
"582","fluid_inert.control",5.57718446003719e-06,"Elusimicrobia.Elusimicrobia.Lineage IV.Ambiguous_taxa"
"583","fluid_inert.control",5.57718446003719e-06,"Patescibacteria.Microgenomatia.Candidatus Collierbacteria.uncultured Chloroflexi bacterium"
"584","fluid_inert.control",5.57718445992617e-06,"Patescibacteria.Microgenomatia.Candidatus Pacebacteria.uncultured bacterium"
"585","fluid_inert.control",5.57718446103639e-06,"Patescibacteria.Microgenomatia.Candidatus Shapirobacteria.uncultured bacterium"
"586","fluid_inert.control",5.57718446003719e-06,"Patescibacteria.Parcubacteria.Candidatus Jorgensenbacteria.Candidatus Jorgensenbacteria bacterium GW2011_GWA1_48_13"
"587","fluid_inert.control",5.57718445992617e-06,"Patescibacteria.Parcubacteria.Candidatus Nomurabacteria.wastewater metagenome"
"588","fluid_inert.control",5.57718446003719e-06,"Patescibacteria.Parcubacteria.Candidatus Vogelbacteria.Other"
"589","fluid_inert.control",5.57718446003719e-06,"Patescibacteria.Parcubacteria.Candidatus Wolfebacteria.Candidatus Wolfebacteria bacterium GW2011_GWC1_37_10"
"590","fluid_inert.control",5.57718445992617e-06,"Patescibacteria.Parcubacteria.GWB1-42-6.Other"
"591","fluid_inert.control",5.57718446003719e-06,"Patescibacteria.Parcubacteria.UBA9983.uncultured bacterium"
"592","fluid_inert.control",5.57718446003719e-06,"Patescibacteria.WWE3.Ambiguous_taxa.Ambiguous_taxa"
"593","fluid_inert.control",5.57718446092537e-06,"Planctomycetes.Brocadiae.Brocadiales.GWA2-50-13"
"594","fluid_inert.control",5.57718446003719e-06,"Planctomycetes.Phycisphaerae.DG-20.uncultured bacterium"
"595","fluid_inert.control",5.57718446003719e-06,"Alphaproteobacteria.Azospirillales.Azospirillaceae"
"596","fluid_inert.control",5.57718445992617e-06,"Alphaproteobacteria.Azospirillales.Azospirillales Incertae Sedis"
"597","fluid_inert.control",5.57718446003719e-06,"Deltaproteobacteria.Bradymonadales.Bradymonadaceae"
"598","fluid_inert.control",5.57718446003719e-06,"Deltaproteobacteria.PB19.metagenome"
"599","fluid_inert.control",5.57718445992617e-06,"Deltaproteobacteria.Syntrophobacterales.Other"
"600","fluid_inert.control",5.57718446003719e-06,"Gammaproteobacteria.Alteromonadales.Idiomarinaceae"
"601","fluid_inert.control",5.57718446103639e-06,"Gammaproteobacteria.Cellvibrionales.Spongiibacteraceae"
"602","fluid_inert.control",5.57718445992617e-06,"Gammaproteobacteria.Salinisphaerales.Other"
"603","fluid_inert.control",5.57718446003719e-06,"WS1.Other.Other.Other"
"604","fluid_inert.control",3.77280125196666e-06,"Euryarchaeota.Thermoplasmata.SG8-5.Other"
"605","fluid_inert.control",3.77280125307689e-06,"Actinobacteria.Actinobacteria.Other.Other"
"606","fluid_inert.control",3.77280125196666e-06,"Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae"
"607","fluid_inert.control",3.77280125296586e-06,"Actinobacteria.Coriobacteriia.FS118-23B-02.uncultured bacterium"
"608","fluid_inert.control",3.77280125207768e-06,"Bacteroidetes.Bacteroidia.Bacteroidales.Marinifilaceae"
"609","fluid_inert.control",3.77280125196666e-06,"Bacteroidetes.Bacteroidia.Bacteroidales.Porphyromonadaceae"
"610","fluid_inert.control",3.77280125296586e-06,"Chloroflexi.Anaerolineae.MSB-5B2.Other"
"611","fluid_inert.control",3.77280125196666e-06,"Planctomycetes.BD7-11.Other.Other"
"612","fluid_inert.control",3.77280125307689e-06,"Planctomycetes.Phycisphaerae.CCM11a.uncultured bacterium"
"613","fluid_inert.control",3.77280125196666e-06,"Alphaproteobacteria.Micavibrionales.uncultured"
"614","fluid_inert.control",2.78859223001859e-06,"Asgardaeota.Other.Other.Other"
"615","fluid_inert.control",2.78859223001859e-06,"Euryarchaeota.Thermoplasmata.Marine Benthic Group D and DHVEG-1.uncultured archaeon"
"616","fluid_inert.control",2.78859223001859e-06,"Euryarchaeota.Thermoplasmata.Marine Group II.uncultured archaeon"
"617","fluid_inert.control",2.78859223090677e-06,"Euryarchaeota.Thermoplasmata.Methanomassiliicoccales.Methanomassiliicoccaceae"
"618","fluid_inert.control",2.78859223001859e-06,"Nanoarchaeaeota.Woesearchaeia.Candidatus Nomurabacteria bacterium RIFCSPLOWO2_02_FULL_42_17.Candidatus Nomurabacteria bacterium RIFCSPLOWO2_02_FULL_42_17"
"619","fluid_inert.control",2.78859223001859e-06,"Thaumarchaeota.Marine Benthic Group A.uncultured archaeon.uncultured archaeon"
"620","fluid_inert.control",2.78859223001859e-06,"Acidobacteria.Acidobacteriia.Subgroup 13.Other"
"621","fluid_inert.control",2.78859223001859e-06,"Acidobacteria.Blastocatellia (Subgroup 4).11-24.uncultured bacterium"
"622","fluid_inert.control",2.78859223001859e-06,"Acidobacteria.Blastocatellia (Subgroup 4).Pyrinomonadales.Pyrinomonadaceae"
"623","fluid_inert.control",2.78859222990757e-06,"Acidobacteria.Subgroup 22.uncultured bacterium.uncultured bacterium"
"624","fluid_inert.control",2.78859223001859e-06,"Actinobacteria.Acidimicrobiia.uncultured.Other"
"625","fluid_inert.control",2.78859223001859e-06,"Actinobacteria.Actinobacteria.Kineosporiales.Kineosporiaceae"
"626","fluid_inert.control",2.78859223001859e-06,"Actinobacteria.Actinobacteria.Streptosporangiales.Thermomonosporaceae"
"627","fluid_inert.control",2.78859223001859e-06,"AncK6.Other.Other.Other"
"628","fluid_inert.control",2.78859223001859e-06,"Armatimonadetes.Chthonomonadetes.Chthonomonadales.Other"
"629","fluid_inert.control",2.78859222990757e-06,"Bacteroidetes.Ignavibacteria.Kryptoniales.MSB-3C8"
"630","fluid_inert.control",2.78859223001859e-06,"Chloroflexi.Anaerolineae.SJA-15.uncultured bacterium"
"631","fluid_inert.control",2.78859223001859e-06,"Chloroflexi.Dehalococcoidia.JdFR-54.Dehalococcoides sp. JdFR-54"
"632","fluid_inert.control",2.78859223001859e-06,"Chloroflexi.Dehalococcoidia.vadinBA26.uncultured bacterium"
"633","fluid_inert.control",2.78859223001859e-06,"Chloroflexi.KD4-96.uncultured bacterium.uncultured bacterium"
"634","fluid_inert.control",2.78859223101779e-06,"Cyanobacteria.Melainabacteria.Obscuribacterales.uncultured bacterium"
"635","fluid_inert.control",2.78859222990757e-06,"Dependentiae.Babeliae.Babeliales.UBA12409"
"636","fluid_inert.control",2.78859223001859e-06,"Dependentiae.Babeliae.Babeliales.Vermiphilaceae"
"637","fluid_inert.control",2.78859223001859e-06,"Elusimicrobia.Elusimicrobia.MVP-88.uncultured bacterium"
"638","fluid_inert.control",2.78859223001859e-06,"FBP.Armatimonadetes bacterium CG2_30_66_41.Armatimonadetes bacterium CG2_30_66_41.Armatimonadetes bacterium CG2_30_66_41"
"639","fluid_inert.control",2.78859223001859e-06,"Fibrobacteres.Fibrobacteria.Fibrobacterales.Other"
"640","fluid_inert.control",2.78859223001859e-06,"Firmicutes.Bacilli.Bacillales.Family XII"
"641","fluid_inert.control",2.78859222990757e-06,"Firmicutes.Bacilli.Bacillales.Thermoactinomycetaceae"
"642","fluid_inert.control",2.78859223001859e-06,"Nitrospirae.Thermodesulfovibrionia.Thermodesulfovibrionales.Thermodesulfovibrionaceae"
"643","fluid_inert.control",2.78859223001859e-06,"Patescibacteria.ABY1.Candidatus Kerfeldbacteria.uncultured soil bacterium"
"644","fluid_inert.control",2.78859223001859e-06,"Patescibacteria.ABY1.Candidatus Kuenenbacteria.Parcubacteria bacterium SCGC AAA011-N16"
"645","fluid_inert.control",2.78859223001859e-06,"Patescibacteria.ABY1.Candidatus Magasanikbacteria.Candidatus Magasanikbacteria bacterium RIFOXYC2_FULL_42_28"
"646","fluid_inert.control",2.78859223001859e-06,"Patescibacteria.ABY1.Candidatus Magasanikbacteria.Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_57_19"
"647","fluid_inert.control",2.78859222990757e-06,"Patescibacteria.ABY1.Candidatus Uhrbacteria.Ambiguous_taxa"
"648","fluid_inert.control",2.78859223001859e-06,"Patescibacteria.Gracilibacteria.Candidatus Peribacteria.uncultured bacterium"
"649","fluid_inert.control",2.78859223101779e-06,"Patescibacteria.Microgenomatia.Candidatus Curtissbacteria.Other"
"650","fluid_inert.control",2.78859223001859e-06,"Patescibacteria.Microgenomatia.Candidatus Daviesbacteria.Candidatus Daviesbacteria bacterium GW2011_GWC2_40_12"
"651","fluid_inert.control",2.78859223001859e-06,"Patescibacteria.Microgenomatia.Candidatus Levybacteria.uncultured soil bacterium"
"652","fluid_inert.control",2.78859223001859e-06,"Patescibacteria.Microgenomatia.Candidatus Woykebacteria.Other"
"653","fluid_inert.control",2.78859222990757e-06,"Patescibacteria.Microgenomatia.Other.Other"
"654","fluid_inert.control",2.78859223001859e-06,"Patescibacteria.Parcubacteria.Candidatus Adlerbacteria.Other"
"655","fluid_inert.control",2.78859223001859e-06,"Patescibacteria.Parcubacteria.Candidatus Ryanbacteria.Candidatus Ryanbacteria bacterium RIFCSPHIGHO2_02_FULL_48_12"
"656","fluid_inert.control",2.78859223001859e-06,"Patescibacteria.Parcubacteria.Candidatus Spechtbacteria.Ambiguous_taxa"
"657","fluid_inert.control",2.78859223001859e-06,"Patescibacteria.Parcubacteria.Candidatus Wolfebacteria.Ambiguous_taxa"
"658","fluid_inert.control",2.78859223001859e-06,"Patescibacteria.Parcubacteria.Candidatus Yanofskybacteria.Candidatus Yanofskybacteria bacterium GW2011_GWF2_43_596"
"659","fluid_inert.control",2.78859222990757e-06,"Patescibacteria.Parcubacteria.Candidatus Yonathbacteria.Other"
"660","fluid_inert.control",2.78859223001859e-06,"Patescibacteria.Parcubacteria.GWB1-42-6.uncultured Parcubacteria group bacterium"
"661","fluid_inert.control",2.78859223001859e-06,"Planctomycetes.Phycisphaerae.Pla1 lineage.Other"
"662","fluid_inert.control",2.78859223001859e-06,"Planctomycetes.Pla3 lineage.Other.Other"
"663","fluid_inert.control",2.78859223001859e-06,"Planctomycetes.Planctomycetacia.Planctomycetales.Schlesneriaceae"
"664","fluid_inert.control",2.78859222990757e-06,"Alphaproteobacteria.Acetobacterales.Acetobacterales Incertae Sedis"
"665","fluid_inert.control",2.78859223101779e-06,"Alphaproteobacteria.Rhizobiales.Kaistiaceae"
"666","fluid_inert.control",2.78859223001859e-06,"Alphaproteobacteria.Rickettsiales.Midichloriaceae"
"667","fluid_inert.control",2.78859223001859e-06,"Deltaproteobacteria.Myxococcales.Polyangiaceae"
"668","fluid_inert.control",2.78859223001859e-06,"Gammaproteobacteria.CCM19a.Other"
"669","fluid_inert.control",2.78859223001859e-06,"Gammaproteobacteria.Cellvibrionales.Cellvibrionaceae"
"670","fluid_inert.control",2.78859223001859e-06,"Gammaproteobacteria.Chromatiales.Chromatiaceae"
"671","fluid_inert.control",2.78859222990757e-06,"Gammaproteobacteria.PLTA13.Other"
"672","fluid_inert.control",2.78859223001859e-06,"Schekmanbacteria.Other.Other.Other"
"673","fluid_inert.control",2.78859223001859e-06,"Euryarchaeota.Halobacteria.Halobacteriales.Haloferacaceae"
"674","fluid_inert.control",0,"Nanoarchaeaeota.Nanohaloarchaeia.Deep Sea Euryarchaeotic Group(DSEG).Other"
"675","fluid_inert.control",0,"Nanoarchaeaeota.Woesearchaeia.archaeon GW2011_AR17.archaeon GW2011_AR17"
"676","fluid_inert.control",0,"Nanoarchaeaeota.Woesearchaeia.uncultured bacterium.uncultured bacterium"
"677","fluid_inert.control",0,"Thaumarchaeota.Nitrososphaeria.Nitrososphaerales.Nitrososphaeraceae"
"678","fluid_inert.control",0,"Acetothermia.Acetothermiia.uncultured bacterium.uncultured bacterium"
"679","fluid_inert.control",0,"Acidobacteria.AT-s3-28.Other.Other"
"680","fluid_inert.control",0,"Acidobacteria.Acidobacteriia.Acidobacteriales.Acidobacteriaceae (Subgroup 1)"
"681","fluid_inert.control",0,"Acidobacteria.Acidobacteriia.Acidobacteriales.Other"
"682","fluid_inert.control",0,"Acidobacteria.Acidobacteriia.Subgroup 12.Other"
"683","fluid_inert.control",0,"Acidobacteria.Acidobacteriia.Subgroup 2.uncultured bacterium"
"684","fluid_inert.control",0,"Acidobacteria.Subgroup 11.Other.Other"
"685","fluid_inert.control",0,"Acidobacteria.Subgroup 15.Other.Other"
"686","fluid_inert.control",0,"Acidobacteria.Subgroup 17.Other.Other"
"687","fluid_inert.control",0,"Acidobacteria.Subgroup 18.Other.Other"
"688","fluid_inert.control",0,"Acidobacteria.Subgroup 5.Other.Other"
"689","fluid_inert.control",0,"Acidobacteria.Subgroup 9.Other.Other"
"690","fluid_inert.control",0,"Actinobacteria.0319-7L14.Other.Other"
"691","fluid_inert.control",0,"Actinobacteria.Acidimicrobiia.IMCC26256.uncultured bacterium"
"692","fluid_inert.control",0,"Actinobacteria.Acidimicrobiia.Microtrichales.Iamiaceae"
"693","fluid_inert.control",0,"Actinobacteria.Acidimicrobiia.Microtrichales.Other"
"694","fluid_inert.control",0,"Actinobacteria.Actinobacteria.Frankiales.Acidothermaceae"
"695","fluid_inert.control",0,"Actinobacteria.Actinobacteria.Frankiales.Frankiaceae"
"696","fluid_inert.control",0,"Actinobacteria.Actinobacteria.Frankiales.Geodermatophilaceae"
"697","fluid_inert.control",0,"Actinobacteria.Actinobacteria.Frankiales.Nakamurellaceae"
"698","fluid_inert.control",0,"Actinobacteria.Actinobacteria.Frankiales.Other"
"699","fluid_inert.control",0,"Actinobacteria.Actinobacteria.Glycomycetales.Glycomycetaceae"
"700","fluid_inert.control",0,"Actinobacteria.Actinobacteria.Micrococcales.Brevibacteriaceae"
"701","fluid_inert.control",0,"Actinobacteria.Actinobacteria.Micrococcales.Promicromonosporaceae"
"702","fluid_inert.control",0,"Actinobacteria.Actinobacteria.Micrococcales.Other"
"703","fluid_inert.control",0,"Actinobacteria.Actinobacteria.Micromonosporales.Micromonosporaceae"
"704","fluid_inert.control",0,"Actinobacteria.Actinobacteria.Propionibacteriales.Other"
"705","fluid_inert.control",0,"Actinobacteria.Actinobacteria.Streptosporangiales.Nocardiopsaceae"
"706","fluid_inert.control",0,"Actinobacteria.Coriobacteriia.CG2-30-50-142.uncultured actinobacterium"
"707","fluid_inert.control",0,"Actinobacteria.Coriobacteriia.OPB41.uncultured bacterium"
"708","fluid_inert.control",0,"Actinobacteria.Nitriliruptoria.Euzebyales.Euzebyaceae"
"709","fluid_inert.control",0,"Actinobacteria.Nitriliruptoria.Nitriliruptorales.Nitriliruptoraceae"
"710","fluid_inert.control",0,"Actinobacteria.RBG-16-55-12.uncultured actinobacterium.uncultured actinobacterium"
"711","fluid_inert.control",0,"Actinobacteria.Rubrobacteria.Rubrobacterales.Rubrobacteriaceae"
"712","fluid_inert.control",0,"Actinobacteria.Thermoleophilia.Solirubrobacterales.Other"
"713","fluid_inert.control",0,"Armatimonadetes.Armatimonadia.Armatimonadales.Other"
"714","fluid_inert.control",0,"Armatimonadetes.Chthonomonadetes.Chthonomonadales.Chthonomonadaceae"
"715","fluid_inert.control",0,"Armatimonadetes.DG-56.uncultured bacterium UASB_TL26.uncultured bacterium UASB_TL26"
"716","fluid_inert.control",0,"Bacteroidetes.Bacteroidia.Chitinophagales.uncultured"
"717","fluid_inert.control",0,"Bacteroidetes.Bacteroidia.Chitinophagales.Other"
"718","fluid_inert.control",0,"Bacteroidetes.Bacteroidia.Cytophagales.Hymenobacteraceae"
"719","fluid_inert.control",0,"Bacteroidetes.Bacteroidia.Flavobacteriales.Cryomorphaceae"
"720","fluid_inert.control",0,"Bacteroidetes.Bacteroidia.Flavobacteriales.NS7 marine group"
"721","fluid_inert.control",0,"Bacteroidetes.OC31.uncultured bacterium.uncultured bacterium"
"722","fluid_inert.control",0,"Chloroflexi.Anaerolineae.Caldilineales.Caldilineaceae"
"723","fluid_inert.control",0,"Chloroflexi.Anaerolineae.uncultured Bellilinea sp..uncultured Bellilinea sp."
"724","fluid_inert.control",0,"Chloroflexi.Chloroflexia.Thermomicrobiales.JG30-KF-CM45"
"725","fluid_inert.control",0,"Chloroflexi.Chloroflexia.Thermomicrobiales.Thermomicrobiaceae"
"726","fluid_inert.control",0,"Chloroflexi.Gitt-GS-136.Other.Other"
"727","fluid_inert.control",0,"Chloroflexi.JG30-KF-CM66.uncultured bacterium.uncultured bacterium"
"728","fluid_inert.control",0,"Chloroflexi.Ktedonobacteria.C0119.uncultured bacterium"
"729","fluid_inert.control",0,"Chloroflexi.SHA-26.Other.Other"
"730","fluid_inert.control",0,"Cloacimonetes.Cloacimonadia.Cloacimonadales.PBS-18"
"731","fluid_inert.control",0,"Cyanobacteria.Melainabacteria.Vampirovibrionales.uncultured bacterium"
"732","fluid_inert.control",0,"Cyanobacteria.Melainabacteria.Vampirovibrionales.Other"
"733","fluid_inert.control",0,"Elusimicrobia.Elusimicrobia.MVP-88.Other"
"734","fluid_inert.control",0,"Elusimicrobia.Lineage IIa.Other.Other"
"735","fluid_inert.control",0,"Elusimicrobia.Lineage IIb.uncultured bacterium.uncultured bacterium"
"736","fluid_inert.control",0,"Elusimicrobia.Lineage IIb.Other.Other"
"737","fluid_inert.control",0,"Elusimicrobia.Other.Other.Other"
"738","fluid_inert.control",0,"Entotheonellaeota.Entotheonellia.Entotheonellales.Entotheonellaceae"
"739","fluid_inert.control",0,"Epsilonbacteraeota.Campylobacteria.Campylobacterales.uncultured"
"740","fluid_inert.control",0,"FBP.uncultured bacterium.uncultured bacterium.uncultured bacterium"
"741","fluid_inert.control",0,"Firmicutes.Bacilli.Bacillales.Sporolactobacillaceae"
"742","fluid_inert.control",0,"Firmicutes.Bacilli.Bacillales.Other"
"743","fluid_inert.control",0,"Firmicutes.Clostridia.Clostridiales.Clostridiales vadinBB60 group"
"744","fluid_inert.control",0,"Gemmatimonadetes.S0134 terrestrial group.Other.Other"
"745","fluid_inert.control",0,"Lentisphaerae.Lentisphaeria.Victivallales.Arctic95B-14"
"746","fluid_inert.control",0,"Lindowbacteria.Candidatus Lindowbacteria bacterium RIFCSPLOWO2_02_FULL_62_12.Candidatus Lindowbacteria bacterium RIFCSPLOWO2_02_FULL_62_12.Candidatus Lindowbacteria bacterium RIFCSPLOWO2_02_FULL_62_12"
"747","fluid_inert.control",0,"Margulisbacteria.uncultured marine cyanobacterium.uncultured marine cyanobacterium.uncultured marine cyanobacterium"
